date,ticker,market,outcome_future_63,tech_return_1d,tech_momentum_3d,tech_momentum_10d,tech_momentum_21d,tech_volatility_21d,tech_volume_sma_21d,tech_volume_ratio_21d,tech_volume_change_1d,tech_intraday_range_hl,tech_drawdown_from_peak_21d,tech_trend_slope_21d,tech_close_vs_sma_50,tech_close_vs_sma_150,tech_close_vs_sma_200,tech_sma_200_trend_20,tech_pct_above_52w_low,tech_pct_from_52w_high,tech_up_down_volume_ratio_50,tech_rsi_14,tech_atr_ratio_14,tech_macd_signal_diff,tech_bollinger_bandwidth_20,tech_historical_vol_ratio_63_21
2024-11-26,601012.SS,China,-0.031667,0.3452631,-0.81436294,-1.4202117,-1.0596163,0.07262806,0.422053,-0.99245167,0.31292713,0.09064705,-0.67539215,-0.84720963,0.15863028,0.104983054,-0.30477417,-0.99824965,-0.28339082,-0.67539215,-0.013339542,-0.98322654,0.5048463,-2.0748775,-0.096417524,-0.05750512
2024-12-30,601012.SS,China,-0.105911,0.15179272,-0.26109585,-0.61716396,-1.2046547,-1.0881681,-0.105755284,-0.5138433,-0.23383126,-0.8723521,-0.88218963,-1.3953042,-1.2816659,-0.37471735,-0.65045035,-1.0515237,-0.4859262,-0.88218963,-0.013339542,-2.0462866,-0.7957113,-0.45862046,0.12537462,-0.057504233
2024-01-02,601318.SS,China,-0.006841,-0.84180313,0.16046514,0.083206,-0.54588145,-1.0700219,-0.29328498,0.19508722,0.26409963,-0.5868823,-0.6089644,-0.16811143,-0.7932609,-1.1160762,-1.0715108,-0.9932638,-0.8509844,-0.6089644,-0.013339542,-0.37500197,-1.1209812,0.896148,-1.0282577,-0.057505514
2024-02-05,601318.SS,China,0.111111,0.48937908,-0.010341523,0.17953119,0.091738515,-0.9503417,-0.177526,0.64890605,0.0967769,-0.091033794,-0.44468242,0.50164884,-0.020045204,-0.8763839,-0.91905415,-0.80915403,-0.7790663,-0.44468242,-0.013339542,0.71786165,-0.6475801,0.42092994,-0.43971318,-0.05750551
2024-03-18,601318.SS,China,-0.020912,0.011705887,-0.1373013,-0.11935654,-0.2910097,-0.9952918,-0.21574286,-0.51165897,-0.08058936,-0.9435325,-0.18943363,-0.2339876,0.044053756,-0.58628315,-0.6897042,-0.90373546,-0.70624584,-0.18943363,-0.013339542,-0.48387906,-1.1567153,-0.47484365,-1.0799707,-0.057505477
2024-04-23,601318.SS,China,0.067185,-0.0026080161,0.0024784287,-0.2460467,-0.64839184,-0.8730903,-0.22606438,-0.750628,-0.32342562,-1.0169327,-0.5519407,-0.56837416,-0.6331716,-0.7519849,-0.87787426,-0.9618594,-0.80803025,-0.5519407,-0.013339542,-0.8140754,-1.0023565,0.2853157,-0.5843545,-0.057505496
2024-05-30,601318.SS,China,0.037484,-0.339307,-0.5700289,-0.15343584,0.053701133,-0.6100751,-0.13915281,-0.9207422,-0.29357013,-0.7692122,-0.03580775,0.3685804,0.046850245,-0.27638343,-0.5188307,-0.814497,-0.6816229,-0.03580775,-0.013339542,-0.08907765,-0.8649059,-0.40490162,-0.40610224,-0.057505567
2024-07-04,601318.SS,China,0.444416,-0.32029957,0.08649611,-0.046690162,-0.4836262,-1.487583,-0.28702855,-0.45656815,-0.0022415707,-0.92355436,-0.19665256,-0.21540803,-0.38254267,-0.36714417,-0.56084454,-0.9411939,-0.72699,-0.19665256,-0.013339542,-0.078842685,-1.230969,0.17639631,-1.2317066,-0.05750507
2024-08-07,601318.SS,China,0.428466,-0.24547236,-0.6839647,-0.28508526,-0.12553069,-0.855155,-0.25236908,-0.7987667,-0.9053608,-1.0968196,-0.16826628,0.096465565,-0.31434503,-0.387824,-0.47226977,-0.9033526,-0.7189835,-0.16826628,-0.013339542,-0.28515103,-1.0071079,-0.14232664,-0.92530507,-0.057505522
2024-09-10,601318.SS,China,0.263227,-0.07759562,-0.4822104,-0.31568205,0.14125176,-0.85055166,-0.27796468,-0.67886865,-0.5324607,-0.7598083,0.24689758,0.3022034,-0.05929668,-0.23885846,-0.25602123,-0.5987574,-0.6402084,0.24689758,-0.013339542,0.112677164,-0.88903606,-0.1912628,-0.7385301,-0.05750554
2024-10-23,601318.SS,China,-0.144229,0.771985,0.32814237,0.5807565,2.7322311,1.5904565,0.22937852,-0.29711607,0.44579735,0.32530472,0.835913,2.2128587,2.1077082,1.4638542,1.243314,0.44683692,0.027659304,0.835913,-0.013339542,0.7880501,0.9718439,-0.026908351,2.5054061,-0.05750568
2024-11-26,601318.SS,China,-0.055985,0.2868824,-1.0577772,-1.0048809,-0.8551012,-0.17425318,-0.06189392,-1.0979706,-0.75024134,-0.7993234,0.2102426,-0.7762632,-0.36890593,0.4497453,0.4139659,0.66652143,-0.18725452,0.2102426,-0.013339542,-1.2239512,-0.32393378,-1.8158873,-0.15542613,-0.05750529
2024-12-30,601318.SS,China,-0.086085,0.389243,-0.10159393,-0.006822845,-0.1555542,-1.0083947,-0.21549395,-0.054423284,-0.15584277,-0.9928634,0.3092317,-0.35919103,-0.5222065,0.25972632,0.30432138,0.25717324,-0.15252502,0.3092317,-0.013339542,-0.9127437,-1.1544509,0.103657514,-0.8877742,-0.057504803
2024-01-02,601888.SS,China,-0.019479,-1.4617094,0.5171622,0.46124357,-0.89927375,0.33852196,-0.41326734,0.43388495,-0.2201632,0.33254614,-3.497292,-0.51782817,-1.0590856,-1.6190344,-1.8995159,-2.9207191,-0.7976965,-3.497292,-0.013339542,-0.36163723,0.0016510284,1.3717777,-0.22397475,-0.057505615
2024-02-05,601888.SS,China,-0.017722,-0.37411594,-0.63016886,-0.7742618,-0.16469239,0.623252,-0.34384152,-0.26102257,-0.28874743,0.3819673,-3.386004,-0.032696567,-0.73473674,-1.5104082,-1.6940461,-2.8051243,-0.8418569,-3.386004,-0.013339542,-0.6487432,0.9343467,-0.64581454,-0.4546994,-0.057505593
2024-03-18,601888.SS,China,-0.261788,0.080436304,0.48100317,0.45296222,0.23266786,-0.5422967,-0.3743499,-0.2662355,-0.5486961,-0.2558246,-2.633629,-0.001960181,0.395926,-0.6887713,-0.95548755,-2.1494584,-0.61240315,-2.633629,-0.013339542,0.4150242,-0.45960262,0.51653916,-0.6146133,-0.057505198
2024-04-23,601888.SS,China,-0.04709,-0.48901224,-1.4363079,-1.6692344,-1.5886637,-0.20209153,-0.39319453,-0.1647502,-0.24675219,-0.30463403,-3.1293635,-1.8610306,-1.5631115,-1.3934296,-1.5482903,-1.6753812,-0.88984615,-3.1293635,-0.013339542,-2.3165355,-0.24903002,-1.5658684,0.8515553,-0.057505414
2024-05-30,601888.SS,China,-0.133612,-0.7696069,-0.6999524,-0.5667695,-0.55260706,-0.4829056,-0.3932553,-0.27961686,0.8384398,-0.77402246,-2.2995055,-0.34395626,-1.098654,-1.1735119,-1.3930863,-1.7331085,-0.88984615,-2.2995055,-0.013339542,-0.71871513,-0.6398266,-0.24528427,-0.56894255,-0.057505436
2024-07-04,601888.SS,China,0.151351,-1.8638797,0.68123657,-0.29168844,-1.0075833,0.4035734,-0.40119335,2.3956394,-0.67488027,0.012973014,-2.2390127,-1.2635409,-0.96971625,-1.2765354,-1.4189143,-1.9898266,-0.8201666,-2.2390127,-0.013339542,-0.82190555,-0.20179811,0.28326336,0.21798347,-0.057505574
2024-08-07,601888.SS,China,0.113012,-0.84665257,-0.09179889,0.08101346,0.17939445,0.2436661,-0.380992,-0.72608924,-0.4911382,-0.75076187,-2.130748,-0.21635163,-0.3474611,-1.0126617,-1.1260785,-1.7531772,-0.77560973,-2.130748,-0.013339542,-0.75541294,-0.24889818,0.09826814,-0.64109766,-0.05750552
2024-09-10,601888.SS,China,0.288489,-0.40814295,-1.4530371,-1.0952183,-1.333792,-0.8043976,-0.44168484,0.5839367,-0.082402326,-0.14480853,-2.5208871,-1.3332955,-1.5595579,-1.6247092,-1.5992267,-1.6562656,-0.88984615,-2.5208871,-0.013339542,-1.6076189,-0.315069,-0.82895064,0.030665562,-0.057505134
2024-10-23,601888.SS,China,-0.114676,0.13789564,0.37154606,-1.2522172,1.836298,2.7387671,-0.29963416,-0.40613014,0.13598587,-0.19676085,-0.97894406,1.6652532,0.62879324,-0.44883642,-0.6643578,-1.1173809,-0.46094018,-0.97894406,-0.013339542,0.20050989,1.7284029,-0.5237838,3.0585425,-0.057505675
2024-11-26,601888.SS,China,-0.098909,-0.14914623,-0.77560526,-1.1976577,-0.52407074,-0.17214033,-0.36743167,-1.2669885,-0.54994655,-0.79309666,-0.84942585,-0.30057874,-0.23181601,-0.4311546,-0.7068411,-0.87297416,-0.5061743,-0.84942585,-0.013339542,-1.0750933,-0.07400457,-1.4328852,0.008296015,-0.05750513
2024-12-30,601888.SS,China,-0.109434,-0.40156883,-0.39697713,-0.7657869,-0.39567292,-0.5753056,-0.40422484,-0.41849172,0.29553142,-0.70946205,-0.44618276,-0.48212004,-0.56923056,-0.3666575,-0.5973487,-1.027709,-0.4947293,-0.44618276,-0.013339542,-0.8084443,-0.764968,-0.5050808,-0.7991328,-0.057504926
2024-01-02,B3SA3.SA,Brazil,-0.166282,-0.8145684,-0.6983325,-0.62610024,0.46619216,-0.30619466,1.4193797,-0.2533545,-0.0059950096,-0.22041027,0.5791874,0.6994104,0.7480925,0.00324976,0.07899988,0.32897937,-0.19786483,0.5791874,-0.005874593,0.5489083,-0.2300569,-0.3987242,0.06270458,-0.03950043
2024-02-06,B3SA3.SA,Brazil,-0.143147,0.38393804,-0.21556991,-0.626303,-0.84223366,-0.73145753,1.0343897,0.5798911,-0.005977819,-0.41772363,0.1252886,-0.7086023,-0.5925679,-0.36461598,-0.3881475,0.19731893,-0.29519546,0.1252886,-0.005874593,-0.6952594,-0.4215077,-0.47070056,-0.308633,-0.039499715
2024-03-14,B3SA3.SA,Brazil,-0.167393,-0.82455546,-0.20494321,-0.4595483,-0.3867514,-0.5304094,1.9685336,-0.21184158,-0.006015807,-0.1646578,-0.17448029,-0.15446557,-0.65972537,-0.511798,-0.63224524,-0.3264728,-0.3617662,-0.17448029,-0.005874593,0.08944306,-0.486586,0.5283506,-0.71086067,-0.039501075
2024-04-19,B3SA3.SA,Brazil,0.007278,0.09996798,-0.3840975,-1.0190876,-1.2242806,-0.40944573,2.0190578,-0.24991417,-0.006033976,-0.6063634,-0.7831094,-0.5679947,-1.0628542,-0.9698251,-1.0005316,-0.8685513,-0.57732207,-0.7831094,-0.005874593,-0.79161185,-0.20263892,-0.6775735,-0.2733641,-0.039501462
2024-05-27,B3SA3.SA,Brazil,0.157136,-0.18641771,0.0093788365,-0.28719887,0.018488431,-0.061597314,2.4841602,-1.2544235,-0.0060687046,-0.55658144,-0.82130265,-0.03979259,-0.607898,-0.9524422,-0.9090363,-1.0282925,-0.58208644,-0.82130265,-0.005874593,-0.64614344,-0.21903096,-0.052983884,-0.5281351,-0.039501794
2024-07-02,B3SA3.SA,Brazil,0.0356,-0.11941284,0.03717709,-0.2284921,-0.32098332,-0.24135087,1.6190459,0.20392309,-0.0060407775,-0.8651375,-1.0908101,-0.26877016,-0.54694134,-1.1180327,-1.0097102,-0.9451931,-0.5652511,-1.0908101,-0.005874593,0.10848677,-0.40230793,0.38007298,-0.60198313,-0.0395014
2024-08-06,B3SA3.SA,Brazil,-0.034953,0.066938296,-0.03209984,-0.47241393,-0.035139035,-0.5190124,1.2634542,-0.08034896,-0.0060489047,0.5205664,-0.8038805,-0.30287373,-0.059391003,-0.7363296,-0.80010307,-0.5427577,-0.52022976,-0.8038805,-0.005874593,-1.336995,-0.41246983,-0.4284609,-0.45282632,-0.03950093
2024-09-10,B3SA3.SA,Brazil,-0.176275,0.41067806,-0.35317278,-0.35199448,-0.026840132,-0.211634,1.7773066,1.1455277,-0.0057170666,-0.3888112,-0.047145538,-0.31559741,0.40767252,0.068191275,-0.23888807,-0.24926764,-0.36163202,-0.047145538,-0.005874593,-0.55441517,-0.47938472,-0.86887807,-0.6849264,-0.039501563
2024-10-15,B3SA3.SA,Brazil,-0.042026,-0.18984103,0.120385595,0.018597953,-1.06614,-0.41612718,2.6832125,-0.8085099,-0.006045982,-0.57805926,-0.7829041,-0.8594196,-0.97886914,-0.5530981,-0.70933145,-1.0109318,-0.5158335,-0.7829041,-0.005874593,0.035556428,-0.65956664,0.34487817,0.027306149,-0.039501026
2024-11-21,B3SA3.SA,Brazil,0.110762,-0.8392043,-1.0979005,-1.489732,-1.0146242,-0.21294074,2.1194553,0.716879,-0.0060130917,-0.92169356,-1.2851548,-0.7027363,-1.1547664,-0.9671303,-0.99366415,-1.0224531,-0.6114784,-1.2851548,-0.005874593,-1.0179161,-0.017095005,-0.6545769,-0.1464901,-0.03950164
2024-12-30,B3SA3.SA,Brazil,0.217174,-0.19719604,0.061463557,-0.087747976,0.29814774,-0.13692175,3.5266323,-0.78977364,-0.006044575,-0.670824,-0.941164,0.691813,-0.15280995,-0.6347852,-0.6766708,-0.94156057,-0.48066494,-0.941164,-0.005874593,0.5982314,-0.24966024,0.68864983,-0.052904412,-0.039501566
2024-01-02,EQTL3.SA,Brazil,-0.077143,-0.8470572,-0.21427535,-0.030185461,0.015551516,-0.9595433,-0.28974956,-0.6362705,-0.0059933583,-0.19103794,0.80026835,0.27118316,0.17025962,0.07448729,0.17392768,0.43366382,-0.15425421,0.80026835,-0.005874593,0.4901263,-0.5843537,0.060243048,-0.72529,-0.039499965
2024-02-06,EQTL3.SA,Brazil,-0.122743,0.6365213,-0.09460148,0.50096685,0.07683365,-0.5829766,-0.27367136,-0.08537914,-0.0059448066,-0.22048439,0.9367241,0.020952845,0.07579417,0.06278304,0.1184114,0.33429983,-0.120420255,0.9367241,-0.005874593,0.20618933,-0.57905257,0.25070855,-0.7127508,-0.03950214
2024-03-14,EQTL3.SA,Brazil,-0.082303,0.1635964,-0.3550321,-0.6019662,-0.36062115,-0.9814173,-0.37494603,0.9469666,-0.006039949,-0.8234892,0.3749036,-0.262525,-0.62531996,-0.42155793,-0.39151734,0.08067795,-0.24095465,0.3749036,-0.005874593,-0.7829439,-0.7942362,-0.24864595,-0.88073575,-0.03950004
2024-04-19,EQTL3.SA,Brazil,0.059063,0.07232769,-0.20916714,-0.4371519,-0.8862391,-0.9218537,-0.17547902,3.942803,-0.005750481,-0.6296639,0.020067269,-0.62917906,-0.79605556,-0.7306402,-0.67915213,-0.26164436,-0.4274107,0.020067269,-0.005874593,-0.67726994,-0.6566879,-0.2709879,-0.52109724,-0.039500505
2024-05-27,EQTL3.SA,Brazil,0.160368,0.3271209,0.29907268,-0.18857706,0.12525307,-0.26531214,-0.33653784,-0.391472,-0.0060691023,-0.86146814,-0.029586714,-0.02806386,-0.46605885,-0.7420533,-0.6781051,-0.5745607,-0.50357115,-0.029586714,-0.005874593,-0.6574806,-0.59406173,-0.14158471,-0.44481888,-0.039502103
2024-07-02,EQTL3.SA,Brazil,0.029841,-0.7031012,0.35514235,0.8682614,0.3444841,-0.070559636,-0.1876212,-0.19608311,-0.0060808617,-0.15138367,0.18458794,0.25891343,0.2394393,-0.4928375,-0.49796817,-0.5153877,-0.51556945,0.18458794,-0.005874593,0.82767224,-0.3093852,1.208868,-0.21643765,-0.03950179
2024-08-06,EQTL3.SA,Brazil,-0.035023,-0.12880644,-0.32339123,-0.2127597,-0.2490339,-0.7552185,-0.3369072,0.1702456,-0.006044143,-0.5936783,0.39475924,-0.38077524,0.18490055,-0.28106675,-0.36980608,-0.2616666,-0.47827154,0.39475924,-0.005874593,-0.5187846,-0.71055406,-0.4396343,-0.64311767,-0.03950018
2024-09-10,EQTL3.SA,Brazil,-0.128696,-0.20440817,-0.4348003,-0.27841258,0.6834284,0.52825063,-0.2601713,-0.13374184,-0.0059341057,-0.9796049,0.6785641,-0.0026921814,0.030165803,0.050538886,-0.13440903,-0.20923178,-0.40900394,0.6785641,-0.005874593,-0.6063067,-0.6250907,-0.34996557,-0.76533127,-0.03950173
2024-10-15,EQTL3.SA,Brazil,-0.137313,-0.05542427,0.3838146,-0.08244607,-0.54561895,-0.8526819,-0.31489223,-0.38437492,-0.006072663,-0.77372676,0.31988612,-0.28214484,-0.49586353,-0.24612127,-0.36783296,-0.5185044,-0.4736536,0.31988612,-0.005874593,0.13298155,-0.77883315,0.16410477,-0.8442477,-0.03949725
2024-11-21,EQTL3.SA,Brazil,-0.063385,-0.78974986,-0.19652031,0.002457115,-0.22019966,-0.41295612,-0.28117386,0.08058575,-0.00604736,-0.7844355,0.28441268,-0.020441717,-0.20059511,-0.28186432,-0.35143408,-0.59637856,-0.4800475,0.28441268,-0.005874593,0.026371976,-0.53263795,0.52458584,-0.7612518,-0.039501965
2024-12-30,EQTL3.SA,Brazil,0.189308,-0.38950226,-0.5180211,-1.1245054,-1.5016912,0.042691305,-0.0377941,0.59545326,-0.00591508,0.016663747,-0.7206751,-0.87353826,-1.3621949,-1.1368494,-1.0254116,-0.71295875,-0.6114784,-0.7206751,-0.005874593,-0.83012944,0.10694942,-0.7200667,-0.066483505,-0.03950208
2024-01-02,FLRY3.SA,Brazil,-0.162101,-0.46323678,-0.91956073,-0.34197122,0.4146678,-0.61980903,-0.5697312,-0.028744228,-0.0060842345,-0.40527606,0.6761042,0.5775973,0.4529769,0.43966,0.4161854,0.40481538,-0.21985823,0.6761042,-0.005874593,0.49504754,-0.5152429,-0.38561383,-0.22257255,-0.039500684
2024-02-06,FLRY3.SA,Brazil,-0.099945,0.5187883,0.1097633,-0.16901988,-0.7289893,-0.7913448,-0.58960354,-0.36747402,-0.006028269,0.00071359286,0.18110861,-0.6459015,-0.60620564,-0.12582624,-0.11543845,0.20300391,-0.32288602,0.18110861,-0.005874593,-0.3962963,-0.5427233,-0.049250435,-0.30339622,-0.0395007
2024-03-14,FLRY3.SA,Brazil,-0.043331,0.3056439,-0.65219146,-0.8835875,-0.69990706,-0.74200404,-0.5553193,0.29272726,-0.006058204,-0.6113811,-0.41288516,-0.46674266,-1.0092547,-0.6818331,-0.6189353,-0.23205343,-0.44822484,-0.41288516,-0.005874593,-0.82610804,-0.3474885,-0.46980798,-0.48720306,-0.039501183
2024-04-19,FLRY3.SA,Brazil,0.111823,0.4455521,-0.07505019,-0.71688837,-0.84368926,-0.8562534,-0.55104226,-0.24186781,-0.0060853753,-0.58487946,-0.721729,-0.67514,-0.9415482,-0.97160524,-0.8480442,-0.44381976,-0.51722735,-0.721729,-0.005874593,-1.2076157,-0.72343606,-0.5469625,-0.32198927,-0.039501123
2024-05-27,FLRY3.SA,Brazil,0.14237,0.20917065,-0.31720054,-0.2805098,-0.4021757,-0.61424,-0.5916947,-0.86744195,-0.0060403855,-0.8708913,-0.6179046,-0.22078323,-0.44380197,-0.86446136,-0.74601585,-0.48175457,-0.57902455,-0.6179046,-0.005874593,-0.6843912,-0.4272882,-0.27179316,-0.72988683,-0.03950122
2024-07-02,FLRY3.SA,Brazil,0.056962,-0.82160616,0.15963615,0.8278235,0.11778248,-0.7077699,-0.5836444,0.85945,-0.006033896,0.021442737,-0.3256613,0.22384214,0.17283,-0.530868,-0.51871675,-0.38016978,-0.52296835,-0.3256613,-0.005874593,0.9289007,-0.5760519,0.9392837,-0.3822984,-0.039500613
2024-08-06,FLRY3.SA,Brazil,-0.039029,-0.30490002,-0.4093999,-0.41299796,-0.14485335,-0.8371713,-0.6196915,0.24072355,-0.0060318303,-0.4298786,-0.2987436,-0.27112988,-0.046658933,-0.38488004,-0.5162791,-0.31340933,-0.51780516,-0.2987436,-0.005874593,-0.7869057,-0.74786294,-0.4687669,-0.8697062,-0.03950052
2024-09-10,FLRY3.SA,Brazil,-0.19065,-0.4269106,-0.5335921,0.1995136,0.48181984,-0.7762822,-0.52644557,-0.25006455,-0.006042832,-0.8670392,0.35015848,0.42352644,0.41917983,0.24951674,-0.043030683,-0.28658366,-0.39333704,0.35015848,-0.005874593,0.49542522,-0.6752638,0.21903987,-0.45982438,-0.03950124
2024-10-15,FLRY3.SA,Brazil,-0.205516,0.6573453,0.39941642,-0.20606378,-0.99129623,-0.93094057,-0.5588471,-0.39960137,-0.006028924,-0.42414746,-0.20379987,-1.0248681,-0.6835412,-0.29756922,-0.41413692,-0.70981425,-0.4995937,-0.20379987,-0.005874593,-1.2616417,-0.84507644,-0.4466457,0.0869691,-0.039500803
2024-11-21,FLRY3.SA,Brazil,-0.118527,-1.1373793,-0.5836288,-1.0786532,-1.0548611,-0.09498564,-0.5579004,-0.47080266,-0.006036924,-0.1534544,-0.8284773,-1.0535777,-1.2734585,-0.88537776,-0.8320986,-0.7172256,-0.6114784,-0.8284773,-0.005874593,-1.1295202,-0.13203207,-0.4486862,0.1244079,-0.039502256
2024-12-30,FLRY3.SA,Brazil,0.02374,-0.59709775,-0.64118767,-1.1456012,-1.0336448,-0.18867108,-0.5365414,-0.03626143,-0.006006643,-0.4340836,-1.1636904,-0.70496494,-1.305713,-1.2662957,-1.1317433,-0.7926239,-0.6114784,-1.1636904,-0.005874593,-0.6997842,-0.3325034,-0.30287236,-0.15597013,-0.039501578
2024-01-02,ITUB4.SA,Brazil,0.032672,-0.5510471,-0.15314746,0.123909,0.5548309,-0.8525537,0.99648297,-0.44581503,-0.005994268,-0.5771605,0.85269666,0.5668164,0.8702958,0.6772305,0.65845627,0.45133042,-0.08559323,0.85269666,-0.005874593,0.9060757,-0.9096022,0.026096892,-0.30555245,-0.03950091
2024-02-06,ITUB4.SA,Brazil,-0.033446,1.6662095,1.4245565,0.756905,0.18331093,-0.7001341,0.89298165,3.0775046,-0.0058317254,0.68689936,0.9426398,-0.081789106,0.4663033,0.6997824,0.6305402,0.52562475,-0.026041998,0.9426398,-0.005874593,0.98642206,-0.7219984,0.33384693,-0.6786639,-0.03950169
2024-03-14,ITUB4.SA,Brazil,-0.095545,-0.06618332,0.23828636,0.16908866,0.20479266,-0.89458865,0.9155069,0.29330155,-0.006028185,-0.983112,0.9321004,0.048502445,0.3157926,0.64030135,0.56939,0.5426431,0.024633026,0.9321004,-0.005874593,0.30126286,-0.98624873,-0.07829521,-0.8848997,-0.039500747
2024-04-19,ITUB4.SA,Brazil,0.096341,-0.2694609,-0.16350295,-0.6028263,-0.9420881,-0.70506114,0.9034563,0.1900913,-0.006015099,-0.71694714,0.31585875,-0.73737407,-0.7886443,-0.15297282,-0.056226134,0.24490531,-0.23826797,0.31585875,-0.005874593,-1.3617829,-0.7754361,-0.72489566,-0.2518717,-0.039501384
2024-05-27,ITUB4.SA,Brazil,0.15971,-0.18096378,-0.5858055,-0.6490456,-0.17521161,-0.6562906,0.911979,-0.86759263,-0.0060661617,-1.1000926,0.35826656,0.04341215,-0.54139274,-0.3119007,-0.13873279,0.14956369,-0.30753395,0.35826656,-0.005874593,-0.91587085,-0.864475,-0.40389746,-0.5913505,-0.039501682
2024-07-02,ITUB4.SA,Brazil,0.135131,0.4762941,0.09607084,0.28956828,0.21109739,-0.9338075,0.8765687,0.47584358,-0.005960114,-0.87624717,0.60640144,0.29958338,0.034079567,-0.24085288,-0.07998321,0.19074523,-0.29320198,0.60640144,-0.005874593,1.1399658,-0.8637717,0.458657,-0.63827705,-0.039500743
2024-08-06,ITUB4.SA,Brazil,0.042854,0.8402693,0.1418121,-0.32365686,0.020606268,-0.953446,0.6431794,0.45475695,-0.006035795,-0.18218203,0.7803569,-0.05309312,0.11132355,-0.1552343,-0.08376551,0.3359639,-0.25059092,0.7803569,-0.005874593,-0.40637627,-0.96218127,-0.5813201,-0.8211974,-0.039501116
2024-09-10,ITUB4.SA,Brazil,-0.099261,-0.043228585,-0.18093692,0.125737,0.480474,-0.7011208,0.9090385,-0.77525634,-0.006035676,-1.0452119,0.9106013,0.090991765,0.435698,0.30052903,0.24872132,0.44053805,-0.10298845,0.9106013,-0.005874593,0.08752134,-0.9408559,-0.20666689,-0.95734715,-0.03950193
2024-10-15,ITUB4.SA,Brazil,-0.063118,0.41448316,0.16580647,-0.22873877,-0.538313,-0.81487244,0.84569526,0.39759502,-0.0059565897,-0.7182849,0.5755811,-0.44604042,-0.40639105,-0.069034696,-0.103774205,0.025880478,-0.19009735,0.5755811,-0.005874593,-0.505896,-0.855477,-0.2870826,-0.62234527,-0.039501194
2024-11-21,ITUB4.SA,Brazil,0.01296,-0.73457026,-0.3531137,-0.96471345,-0.45984706,-0.7592639,0.76560664,0.24344167,-0.0059876745,-0.9154792,0.34328854,-0.31023055,-0.61303663,-0.3363951,-0.34295872,-0.052365545,-0.41643402,0.34328854,-0.005874593,-0.69535345,-0.72884405,-0.4167375,-0.6720333,-0.039501667
2024-12-30,ITUB4.SA,Brazil,0.180515,-0.107999034,-0.19595985,-0.83270085,-0.92356193,-0.44407797,1.3167353,-0.10945308,-0.0059495987,-0.9772217,-0.2211802,-0.5123037,-1.0286998,-0.8337785,-0.73882127,-0.47437072,-0.5916718,-0.2211802,-0.005874593,-0.8726965,-0.6994581,-0.26085055,-0.4054869,-0.039501894
2024-01-02,KLBN11.SA,Brazil,0.145424,-0.9226445,-0.22447975,-0.11670359,-0.764405,0.00827924,-0.32462484,-0.52186894,-0.0060190298,-0.24856815,0.35766628,0.25244084,-0.29724127,-0.40646958,-0.2416355,-0.020856291,-0.32551667,0.35766628,-0.005874593,0.69401133,-0.70786095,0.71010065,-0.43005452,-0.039502334
2024-02-06,KLBN11.SA,Brazil,0.129015,0.6719271,0.44493076,-0.26811656,-0.51576847,-0.6384019,-0.5360703,-0.18622537,-0.0060775825,-0.41740462,0.30996656,-0.4748862,-0.26656452,-0.46812987,-0.39729303,0.17220648,-0.3351549,0.30996656,-0.005874593,-0.5171188,-0.58737385,-0.2997392,-0.55019885,-0.039500546
2024-03-14,KLBN11.SA,Brazil,-0.004987,0.16776502,0.6534529,-0.006518161,0.524816,-0.88971364,-0.50058323,0.17102316,-0.006023612,-0.79234856,0.73173547,0.27474412,0.23394603,-0.15523145,-0.17747241,-0.052038774,-0.24993221,0.73173547,-0.005874593,1.0230697,-0.62724686,0.16942976,-0.66632414,-0.039500378
2024-04-19,KLBN11.SA,Brazil,-0.026495,0.5819278,0.08725264,-0.16927567,-0.24513339,-0.7449639,-0.46875745,0.8698421,-0.005997619,-0.3769825,0.7527966,-0.11905958,0.3316594,0.17850044,0.10143384,0.04952778,-0.18019232,0.7527966,-0.005874593,-0.451173,-0.6635264,-0.80351406,-0.76662505,-0.039501417
2024-05-27,KLBN11.SA,Brazil,0.069612,-0.043228585,-0.04170272,-0.5187686,-0.1286104,-0.77481127,-0.46226135,-1.1448574,-0.0060812035,-0.9376528,0.4213725,0.08353248,-0.5058944,-0.14308277,-0.21093172,-0.078676686,-0.43802446,0.4213725,-0.005874593,-0.1577738,-0.6280452,-0.2584873,-0.66320616,-0.039501082
2024-07-02,KLBN11.SA,Brazil,-0.01351,-0.22615588,0.30763933,0.6569773,0.41166776,-0.8950161,-0.44219565,-0.3465203,-0.0060730316,-0.4682232,0.6297943,0.48783085,0.16884248,0.0015663704,-0.08291214,-0.27455106,-0.4069767,0.6297943,-0.005874593,1.6738368,-0.767627,0.9738174,-0.326294,-0.03950087
2024-08-06,KLBN11.SA,Brazil,0.012524,-0.6724465,-1.079262,-0.5108424,-0.104765445,-0.6964578,-0.505888,0.24388388,-0.0060310527,-0.7219436,0.4406201,0.22019508,-0.16867411,-0.26244667,-0.24595277,-0.27597252,-0.45176566,0.4406201,-0.005874593,-0.4077057,-0.59663576,-0.32392558,-0.6347384,-0.039501525
2024-09-10,KLBN11.SA,Brazil,0.070267,0.620193,0.052976184,-0.13206096,0.3404813,-0.84135634,-0.51738423,1.1368822,-0.0058715953,-0.2421998,0.8325217,0.19709285,0.119700015,-0.042491928,-0.024360755,-0.094412394,-0.38112006,0.8325217,-0.005874593,-0.25296947,-0.91010505,-0.073742725,-0.6084925,-0.03950118
