date,market,portfolio_equity,status
2025-08-08,Brazil,96655.69,ACTIVE_EVALUATION
2025-08-11,Brazil,96268.15,ACTIVE_EVALUATION
2025-08-12,Brazil,96823.8,ACTIVE_EVALUATION
2025-08-13,Brazil,96776.74,ACTIVE_EVALUATION
2025-08-14,Brazil,97528.43,ACTIVE_EVALUATION
2025-08-15,Brazil,96911.97,ACTIVE_EVALUATION
2025-08-18,Brazil,97442.98,ACTIVE_EVALUATION
2025-08-19,Brazil,98650.56,ACTIVE_EVALUATION
2025-08-20,Brazil,99551.44,ACTIVE_EVALUATION
2025-08-21,Brazil,98141.66,ACTIVE_EVALUATION
2025-08-22,Brazil,98935.27,ACTIVE_EVALUATION
2025-08-25,Brazil,101890.97,ACTIVE_EVALUATION
2025-08-26,Brazil,101056.09,ACTIVE_EVALUATION
2025-08-27,Brazil,100285.17,ACTIVE_EVALUATION
2025-08-28,Brazil,101591.06,ACTIVE_EVALUATION
2025-08-29,Brazil,101666.3,ACTIVE_EVALUATION
2025-09-01,Brazil,102136.11,ACTIVE_EVALUATION
2025-09-02,Brazil,100552.7,ACTIVE_EVALUATION
2025-09-03,Brazil,100848.9,ACTIVE_EVALUATION
2025-09-04,Brazil,99357.08,ACTIVE_EVALUATION
2025-09-05,Brazil,98540.11,ACTIVE_EVALUATION
2025-09-08,Brazil,98477.11,ACTIVE_EVALUATION
2025-09-09,Brazil,99057.59,ACTIVE_EVALUATION
2025-09-10,Brazil,99558.13,ACTIVE_EVALUATION
2025-09-11,Brazil,100219.64,ACTIVE_EVALUATION
2025-09-12,Brazil,99404.9,ACTIVE_EVALUATION
2025-09-15,Brazil,100011.84,ACTIVE_EVALUATION
2025-09-16,Brazil,100844.98,ACTIVE_EVALUATION
2025-09-17,Brazil,100457.87,ACTIVE_EVALUATION
2025-09-18,Brazil,101423.62,ACTIVE_EVALUATION
2025-09-19,Brazil,100838.78,ACTIVE_EVALUATION
2025-09-22,Brazil,101338.12,ACTIVE_EVALUATION
2025-09-23,Brazil,103373.14,ACTIVE_EVALUATION
2025-09-24,Brazil,102637.78,ACTIVE_EVALUATION
2025-09-25,Brazil,102582.46,ACTIVE_EVALUATION
2025-09-26,Brazil,102212.09,ACTIVE_EVALUATION
2025-09-29,Brazil,102722.3,ACTIVE_EVALUATION
2025-09-30,Brazil,102541.98,ACTIVE_EVALUATION
2025-10-01,Brazil,104358.74,ACTIVE_EVALUATION
2025-10-02,Brazil,104198.77,ACTIVE_EVALUATION
2025-10-03,Brazil,103598.65,ACTIVE_EVALUATION
2025-10-06,Brazil,105831.25,ACTIVE_EVALUATION
2025-10-07,Brazil,105058.85,ACTIVE_EVALUATION
2025-10-08,Brazil,104810.39,ACTIVE_EVALUATION
2025-10-09,Brazil,103623.05,ACTIVE_EVALUATION
2025-10-10,Brazil,104164.56,ACTIVE_EVALUATION
2025-10-13,Brazil,104728.97,ACTIVE_EVALUATION
2025-10-14,Brazil,105543.32,ACTIVE_EVALUATION
2025-10-15,Brazil,103411.98,ACTIVE_EVALUATION
2025-10-16,Brazil,104742.7,ACTIVE_EVALUATION
2025-10-17,Brazil,107640.78,ACTIVE_EVALUATION
2025-10-20,Brazil,106844.71,ACTIVE_EVALUATION
2025-10-21,Brazil,107852.29,ACTIVE_EVALUATION
2025-10-22,Brazil,109105.31,ACTIVE_EVALUATION
2025-10-23,Brazil,107738.55,ACTIVE_EVALUATION
2025-10-24,Brazil,108564.9,ACTIVE_EVALUATION
2025-10-27,Brazil,109073.97,ACTIVE_EVALUATION
2025-10-28,Brazil,110362.49,ACTIVE_EVALUATION
2025-10-29,Brazil,110582.68,ACTIVE_EVALUATION
2025-10-30,Brazil,111873.05,ACTIVE_EVALUATION
2025-10-31,Brazil,110381.5,ACTIVE_EVALUATION
2025-11-03,Brazil,112301.59,ACTIVE_EVALUATION
2025-11-04,Brazil,113727.27,ACTIVE_EVALUATION
2025-11-05,Brazil,113371.42,ACTIVE_EVALUATION
2025-11-06,Brazil,113350.01,ACTIVE_EVALUATION
2025-11-07,Brazil,113201.64,ACTIVE_EVALUATION
2025-11-10,Brazil,111249.49,ACTIVE_EVALUATION
2025-11-11,Brazil,110367.73,ACTIVE_EVALUATION
2025-11-12,Brazil,112479.19,ACTIVE_EVALUATION
2025-11-13,Brazil,112113.7,ACTIVE_EVALUATION
2025-11-14,Brazil,110763.33,ACTIVE_EVALUATION
2025-11-17,Brazil,111564.11,ACTIVE_EVALUATION
2025-11-18,Brazil,109855.68,ACTIVE_EVALUATION
2025-11-19,Brazil,108847.26,ACTIVE_EVALUATION
2025-11-21,Brazil,108170.54,ACTIVE_EVALUATION
2025-11-24,Brazil,108093.58,ACTIVE_EVALUATION
2025-11-25,Brazil,110252.92,ACTIVE_EVALUATION
2025-11-26,Brazil,110690.05,ACTIVE_EVALUATION
2025-11-27,Brazil,109668.57,ACTIVE_EVALUATION
2025-11-28,Brazil,109627.96,ACTIVE_EVALUATION
2025-12-01,Brazil,110390.15,ACTIVE_EVALUATION
2025-12-02,Brazil,110914.6,ACTIVE_EVALUATION
2025-12-03,Brazil,111181.32,ACTIVE_EVALUATION
2025-12-04,Brazil,111554.37,ACTIVE_EVALUATION
2025-12-05,Brazil,110535.09,ACTIVE_EVALUATION
2025-12-08,Brazil,110088.87,ACTIVE_EVALUATION
2025-12-09,Brazil,109376.23,ACTIVE_EVALUATION
2025-12-10,Brazil,109908.84,ACTIVE_EVALUATION
2025-12-11,Brazil,111135.74,ACTIVE_EVALUATION
2025-12-12,Brazil,112674.34,ACTIVE_EVALUATION
2025-12-15,Brazil,113202.78,ACTIVE_EVALUATION
2025-12-16,Brazil,113420.38,ACTIVE_EVALUATION
2025-12-17,Brazil,113192.94,ACTIVE_EVALUATION
2025-12-18,Brazil,112593.29,ACTIVE_EVALUATION
2025-12-19,Brazil,112922.6,ACTIVE_EVALUATION
2025-12-22,Brazil,113021.63,ACTIVE_EVALUATION
2025-12-23,Brazil,111863.81,ACTIVE_EVALUATION
2025-12-24,Brazil,113375.89,ACTIVE_EVALUATION
2025-12-26,Brazil,114066.38,ACTIVE_EVALUATION
2025-12-29,Brazil,113677.49,ACTIVE_EVALUATION
2025-12-30,Brazil,114027.39,ACTIVE_EVALUATION
2025-12-31,Brazil,113194.68,ACTIVE_EVALUATION
2025-01-02,France,99994.9,ACTIVE_EVALUATION
2025-01-03,France,99901.48,ACTIVE_EVALUATION
2025-01-06,France,100842.94,ACTIVE_EVALUATION
2025-01-07,France,99148.08,ACTIVE_EVALUATION
2025-01-08,France,99567.61,ACTIVE_EVALUATION
2025-01-09,France,96868.17,ACTIVE_EVALUATION
2025-01-10,France,97416.19,ACTIVE_EVALUATION
2025-01-13,France,98092.68,ACTIVE_EVALUATION
2025-01-14,France,97934.69,ACTIVE_EVALUATION
2025-01-15,France,100769.0,ACTIVE_EVALUATION
2025-01-16,France,100735.95,ACTIVE_EVALUATION
2025-01-17,France,100509.64,ACTIVE_EVALUATION
2025-01-20,France,102393.04,ACTIVE_EVALUATION
2025-01-21,France,101724.52,ACTIVE_EVALUATION
2025-01-22,France,102553.41,ACTIVE_EVALUATION
2025-01-23,France,102032.82,ACTIVE_EVALUATION
2025-01-24,France,101435.24,ACTIVE_EVALUATION
2025-01-27,France,99597.49,ACTIVE_EVALUATION
2025-01-28,France,100067.19,ACTIVE_EVALUATION
2025-01-29,France,100236.29,ACTIVE_EVALUATION
2025-01-30,France,99855.8,ACTIVE_EVALUATION
2025-01-31,France,99050.36,ACTIVE_EVALUATION
2025-02-03,France,98668.76,ACTIVE_EVALUATION
2025-02-04,France,99718.3,ACTIVE_EVALUATION
2025-02-05,France,100563.37,ACTIVE_EVALUATION
2025-02-06,France,99256.7,ACTIVE_EVALUATION
2025-02-07,France,99362.83,ACTIVE_EVALUATION
2025-02-10,France,99835.44,ACTIVE_EVALUATION
2025-02-11,France,100062.23,ACTIVE_EVALUATION
2025-02-12,France,99393.88,ACTIVE_EVALUATION
2025-02-13,France,100263.09,ACTIVE_EVALUATION
2025-02-14,France,99753.52,ACTIVE_EVALUATION
2025-02-17,France,97802.77,ACTIVE_EVALUATION
2025-02-18,France,97815.99,ACTIVE_EVALUATION
2025-02-19,France,99059.65,ACTIVE_EVALUATION
2025-02-20,France,97676.96,ACTIVE_EVALUATION
2025-02-21,France,98212.46,ACTIVE_EVALUATION
2025-02-24,France,97143.23,ACTIVE_EVALUATION
2025-02-25,France,97263.66,ACTIVE_EVALUATION
2025-02-26,France,97518.46,ACTIVE_EVALUATION
2025-02-27,France,95465.41,ACTIVE_EVALUATION
2025-02-28,France,95400.2,ACTIVE_EVALUATION
2025-03-03,France,95500.54,ACTIVE_EVALUATION
2025-03-04,France,92913.8,ACTIVE_EVALUATION
2025-03-05,France,90723.59,ACTIVE_EVALUATION
2025-03-06,France,89814.03,ACTIVE_EVALUATION
2025-03-07,France,89354.04,ACTIVE_EVALUATION
2025-03-10,France,88720.32,ACTIVE_EVALUATION
2025-03-11,France,89672.63,ACTIVE_EVALUATION
2025-03-12,France,89034.06,ACTIVE_EVALUATION
2025-03-13,France,88011.3,ACTIVE_EVALUATION
2025-03-14,France,87108.66,ACTIVE_EVALUATION
2025-03-17,France,87608.68,ACTIVE_EVALUATION
2025-03-18,France,88212.5,ACTIVE_EVALUATION
2025-03-19,France,88452.59,ACTIVE_EVALUATION
2025-03-20,France,86991.69,ACTIVE_EVALUATION
2025-03-21,France,86595.37,ACTIVE_EVALUATION
2025-03-24,France,88150.17,ACTIVE_EVALUATION
2025-03-25,France,90188.13,ACTIVE_EVALUATION
2025-03-26,France,90216.17,ACTIVE_EVALUATION
2025-03-27,France,90128.61,ACTIVE_EVALUATION
2025-03-28,France,91928.44,ACTIVE_EVALUATION
2025-03-31,France,92151.04,ACTIVE_EVALUATION
2025-04-01,France,93165.5,ACTIVE_EVALUATION
2025-04-02,France,92628.47,ACTIVE_EVALUATION
2025-04-03,France,93643.09,ACTIVE_EVALUATION
2025-04-04,France,94621.78,ACTIVE_EVALUATION
2025-04-07,France,94697.82,ACTIVE_EVALUATION
2025-04-08,France,93976.94,ACTIVE_EVALUATION
2025-04-09,France,93873.37,ACTIVE_EVALUATION
2025-04-10,France,93536.29,ACTIVE_EVALUATION
2025-04-11,France,93477.63,ACTIVE_EVALUATION
2025-04-14,France,93054.03,ACTIVE_EVALUATION
2025-04-15,France,91908.46,ACTIVE_EVALUATION
2025-04-16,France,92756.36,ACTIVE_EVALUATION
2025-04-17,France,94457.88,ACTIVE_EVALUATION
2025-04-22,France,92743.99,ACTIVE_EVALUATION
2025-04-23,France,93633.68,ACTIVE_EVALUATION
2025-04-24,France,93623.89,ACTIVE_EVALUATION
2025-04-25,France,94019.98,ACTIVE_EVALUATION
2025-04-28,France,94312.57,ACTIVE_EVALUATION
2025-04-29,France,94309.59,ACTIVE_EVALUATION
2025-04-30,France,95145.46,ACTIVE_EVALUATION
2025-05-02,France,95278.02,ACTIVE_EVALUATION
2025-05-05,France,95680.66,ACTIVE_EVALUATION
2025-05-06,France,97461.43,ACTIVE_EVALUATION
2025-05-07,France,96999.27,ACTIVE_EVALUATION
2025-05-08,France,94982.0,ACTIVE_EVALUATION
2025-05-09,France,93422.96,ACTIVE_EVALUATION
2025-05-12,France,94062.53,ACTIVE_EVALUATION
2025-05-13,France,94167.37,ACTIVE_EVALUATION
2025-05-14,France,95204.61,ACTIVE_EVALUATION
2025-05-15,France,94548.75,ACTIVE_EVALUATION
2025-05-16,France,95139.25,ACTIVE_EVALUATION
2025-05-19,France,96030.88,ACTIVE_EVALUATION
2025-05-20,France,96202.23,ACTIVE_EVALUATION
2025-05-21,France,95476.84,ACTIVE_EVALUATION
2025-05-22,France,98054.75,ACTIVE_EVALUATION
2025-05-23,France,96509.14,ACTIVE_EVALUATION
2025-05-26,France,96904.79,ACTIVE_EVALUATION
2025-05-27,France,96094.75,ACTIVE_EVALUATION
2025-05-28,France,95217.19,ACTIVE_EVALUATION
2025-05-29,France,94966.51,ACTIVE_EVALUATION
2025-05-30,France,97858.56,ACTIVE_EVALUATION
2025-06-02,France,98286.99,ACTIVE_EVALUATION
2025-06-03,France,99718.88,ACTIVE_EVALUATION
2025-06-04,France,100123.84,ACTIVE_EVALUATION
2025-06-05,France,100533.79,ACTIVE_EVALUATION
2025-06-06,France,99277.34,ACTIVE_EVALUATION
2025-06-09,France,98409.74,ACTIVE_EVALUATION
2025-06-10,France,99702.85,ACTIVE_EVALUATION
2025-06-11,France,99865.94,ACTIVE_EVALUATION
2025-06-12,France,98913.43,ACTIVE_EVALUATION
2025-06-13,France,98589.59,ACTIVE_EVALUATION
2025-06-16,France,99667.97,ACTIVE_EVALUATION
2025-06-17,France,100491.73,ACTIVE_EVALUATION
2025-06-18,France,99092.68,ACTIVE_EVALUATION
2025-06-19,France,100216.97,ACTIVE_EVALUATION
2025-06-20,France,101596.59,ACTIVE_EVALUATION
2025-06-23,France,101843.16,ACTIVE_EVALUATION
2025-06-24,France,103133.18,ACTIVE_EVALUATION
2025-06-25,France,103877.05,ACTIVE_EVALUATION
2025-06-26,France,104222.3,ACTIVE_EVALUATION
2025-06-27,France,103948.96,ACTIVE_EVALUATION
2025-06-30,France,104521.76,ACTIVE_EVALUATION
2025-07-01,France,105115.71,ACTIVE_EVALUATION
2025-07-02,France,106323.22,ACTIVE_EVALUATION
2025-07-03,France,105621.94,ACTIVE_EVALUATION
2025-07-04,France,106808.56,ACTIVE_EVALUATION
2025-07-07,France,107163.41,ACTIVE_EVALUATION
2025-07-08,France,107477.87,ACTIVE_EVALUATION
2025-07-09,France,108253.33,ACTIVE_EVALUATION
2025-07-10,France,107806.59,ACTIVE_EVALUATION
2025-07-11,France,106303.17,ACTIVE_EVALUATION
2025-07-14,France,106422.96,ACTIVE_EVALUATION
2025-07-15,France,105463.78,ACTIVE_EVALUATION
2025-07-16,France,106155.11,ACTIVE_EVALUATION
2025-07-17,France,105783.42,ACTIVE_EVALUATION
2025-07-18,France,106148.54,ACTIVE_EVALUATION
2025-07-21,France,108551.53,ACTIVE_EVALUATION
2025-07-22,France,108532.39,ACTIVE_EVALUATION
2025-07-23,France,108608.58,ACTIVE_EVALUATION
2025-07-24,France,107980.44,ACTIVE_EVALUATION
2025-07-25,France,107761.46,ACTIVE_EVALUATION
2025-07-28,France,107975.22,ACTIVE_EVALUATION
2025-07-29,France,105443.63,ACTIVE_EVALUATION
2025-07-30,France,105628.34,ACTIVE_EVALUATION
2025-07-31,France,107417.16,ACTIVE_EVALUATION
2025-08-01,France,105611.28,ACTIVE_EVALUATION
2025-08-04,France,105562.0,ACTIVE_EVALUATION
2025-08-05,France,104148.17,ACTIVE_EVALUATION
2025-08-06,France,105735.55,ACTIVE_EVALUATION
2025-08-07,France,104698.74,ACTIVE_EVALUATION
2025-08-08,France,104495.37,ACTIVE_EVALUATION
2025-08-11,France,102775.72,ACTIVE_EVALUATION
2025-08-12,France,101838.77,ACTIVE_EVALUATION
2025-08-13,France,100799.12,ACTIVE_EVALUATION
2025-08-14,France,101858.54,ACTIVE_EVALUATION
2025-08-15,France,100364.11,ACTIVE_EVALUATION
2025-08-18,France,100664.32,ACTIVE_EVALUATION
2025-08-19,France,100635.49,ACTIVE_EVALUATION
2025-08-20,France,99218.58,ACTIVE_EVALUATION
2025-08-21,France,101045.3,ACTIVE_EVALUATION
2025-08-22,France,101550.06,ACTIVE_EVALUATION
2025-08-25,France,101589.0,ACTIVE_EVALUATION
2025-08-26,France,102921.33,ACTIVE_EVALUATION
2025-08-27,France,104007.51,ACTIVE_EVALUATION
2025-08-28,France,103245.88,ACTIVE_EVALUATION
2025-08-29,France,104754.89,ACTIVE_EVALUATION
2025-09-01,France,104492.15,ACTIVE_EVALUATION
2025-09-02,France,105614.88,ACTIVE_EVALUATION
2025-09-03,France,107429.49,ACTIVE_EVALUATION
2025-09-04,France,109494.45,ACTIVE_EVALUATION
2025-09-05,France,109394.0,ACTIVE_EVALUATION
2025-09-08,France,108155.27,ACTIVE_EVALUATION
2025-09-09,France,110083.7,ACTIVE_EVALUATION
2025-09-10,France,112032.03,ACTIVE_EVALUATION
2025-09-11,France,113295.18,ACTIVE_EVALUATION
2025-09-12,France,113040.55,ACTIVE_EVALUATION
2025-09-15,France,111704.51,ACTIVE_EVALUATION
2025-09-16,France,110387.95,ACTIVE_EVALUATION
2025-09-17,France,111504.86,ACTIVE_EVALUATION
2025-09-18,France,110707.66,ACTIVE_EVALUATION
2025-09-19,France,110608.86,ACTIVE_EVALUATION
2025-09-22,France,110492.82,ACTIVE_EVALUATION
2025-09-23,France,109164.89,ACTIVE_EVALUATION
2025-09-24,France,108850.28,ACTIVE_EVALUATION
2025-09-25,France,107000.59,ACTIVE_EVALUATION
2025-09-26,France,107642.41,ACTIVE_EVALUATION
2025-09-29,France,107607.29,ACTIVE_EVALUATION
2025-09-30,France,108704.71,ACTIVE_EVALUATION
2025-10-01,France,108284.13,ACTIVE_EVALUATION
2025-10-02,France,108688.83,ACTIVE_EVALUATION
2025-10-03,France,109424.01,ACTIVE_EVALUATION
2025-10-06,France,108955.04,ACTIVE_EVALUATION
2025-10-07,France,110191.79,ACTIVE_EVALUATION
2025-10-08,France,109800.67,ACTIVE_EVALUATION
2025-10-09,France,108856.16,ACTIVE_EVALUATION
2025-10-10,France,110169.2,ACTIVE_EVALUATION
2025-10-13,France,108442.53,ACTIVE_EVALUATION
2025-10-14,France,107166.85,ACTIVE_EVALUATION
2025-10-15,France,106658.18,ACTIVE_EVALUATION
2025-10-16,France,105311.67,ACTIVE_EVALUATION
2025-10-17,France,105242.03,ACTIVE_EVALUATION
2025-10-20,France,104533.75,ACTIVE_EVALUATION
2025-10-21,France,105993.91,ACTIVE_EVALUATION
2025-10-22,France,106000.54,ACTIVE_EVALUATION
2025-10-23,France,105528.95,ACTIVE_EVALUATION
2025-10-24,France,107946.93,ACTIVE_EVALUATION
2025-10-27,France,109492.22,ACTIVE_EVALUATION
2025-10-28,France,109904.09,ACTIVE_EVALUATION
2025-10-29,France,111710.03,ACTIVE_EVALUATION
2025-10-30,France,108772.61,ACTIVE_EVALUATION
2025-10-31,France,109592.46,ACTIVE_EVALUATION
2025-11-03,France,110713.13,ACTIVE_EVALUATION
2025-11-04,France,109867.13,ACTIVE_EVALUATION
2025-11-05,France,110144.86,ACTIVE_EVALUATION
2025-11-06,France,108576.65,ACTIVE_EVALUATION
2025-11-07,France,108197.43,ACTIVE_EVALUATION
2025-11-10,France,109226.46,ACTIVE_EVALUATION
2025-11-11,France,110714.38,ACTIVE_EVALUATION
2025-11-12,France,111025.1,ACTIVE_EVALUATION
2025-11-13,France,110293.81,ACTIVE_EVALUATION
2025-11-14,France,112353.28,ACTIVE_EVALUATION
2025-11-17,France,111470.27,ACTIVE_EVALUATION
2025-11-18,France,112464.38,ACTIVE_EVALUATION
2025-11-19,France,112106.28,ACTIVE_EVALUATION
2025-11-20,France,111907.38,ACTIVE_EVALUATION
2025-11-21,France,112687.29,ACTIVE_EVALUATION
2025-11-24,France,111507.66,ACTIVE_EVALUATION
2025-11-25,France,110942.57,ACTIVE_EVALUATION
2025-11-26,France,112288.13,ACTIVE_EVALUATION
2025-11-27,France,110741.71,ACTIVE_EVALUATION
2025-11-28,France,112301.22,ACTIVE_EVALUATION
2025-12-01,France,113858.47,ACTIVE_EVALUATION
2025-12-02,France,112738.01,ACTIVE_EVALUATION
2025-12-03,France,113203.98,ACTIVE_EVALUATION
2025-12-04,France,113887.49,ACTIVE_EVALUATION
2025-12-05,France,112862.18,ACTIVE_EVALUATION
2025-12-08,France,113620.87,ACTIVE_EVALUATION
2025-12-09,France,112906.06,ACTIVE_EVALUATION
2025-12-10,France,115044.92,ACTIVE_EVALUATION
2025-12-11,France,114812.15,ACTIVE_EVALUATION
2025-12-12,France,113280.11,ACTIVE_EVALUATION
2025-12-15,France,113404.0,ACTIVE_EVALUATION
2025-12-16,France,114075.89,ACTIVE_EVALUATION
2025-12-17,France,113172.65,ACTIVE_EVALUATION
2025-12-18,France,113577.91,ACTIVE_EVALUATION
2025-12-19,France,113175.68,ACTIVE_EVALUATION
2025-12-22,France,114845.8,ACTIVE_EVALUATION
2025-12-23,France,113776.92,ACTIVE_EVALUATION
2025-12-24,France,114237.17,ACTIVE_EVALUATION
2025-12-29,France,114201.75,ACTIVE_EVALUATION
2025-12-30,France,113773.01,ACTIVE_EVALUATION
2025-12-31,France,115368.72,ACTIVE_EVALUATION
2025-01-02,UK,99125.53,ACTIVE_EVALUATION
2025-01-03,UK,98810.84,ACTIVE_EVALUATION
2025-01-06,UK,98823.51,ACTIVE_EVALUATION
2025-01-07,UK,97608.19,ACTIVE_EVALUATION
2025-01-08,UK,96781.38,ACTIVE_EVALUATION
2025-01-09,UK,97556.6,ACTIVE_EVALUATION
2025-01-10,UK,96807.53,ACTIVE_EVALUATION
2025-01-13,UK,94933.08,ACTIVE_EVALUATION
2025-01-14,UK,94215.74,ACTIVE_EVALUATION
2025-01-15,UK,93787.64,ACTIVE_EVALUATION
2025-01-16,UK,94214.32,ACTIVE_EVALUATION
2025-01-17,UK,93900.92,ACTIVE_EVALUATION
2025-01-20,UK,95572.46,ACTIVE_EVALUATION
2025-01-21,UK,96212.01,ACTIVE_EVALUATION
2025-01-22,UK,95264.85,ACTIVE_EVALUATION
2025-01-23,UK,97757.34,ACTIVE_EVALUATION
2025-01-24,UK,99488.04,ACTIVE_EVALUATION
2025-01-27,UK,100557.57,ACTIVE_EVALUATION
2025-01-28,UK,99721.87,ACTIVE_EVALUATION
2025-01-29,UK,100832.24,ACTIVE_EVALUATION
2025-01-30,UK,100730.21,ACTIVE_EVALUATION
2025-01-31,UK,101957.44,ACTIVE_EVALUATION
2025-02-03,UK,101053.9,ACTIVE_EVALUATION
2025-02-04,UK,100927.11,ACTIVE_EVALUATION
2025-02-05,UK,101446.68,ACTIVE_EVALUATION
2025-02-06,UK,101998.03,ACTIVE_EVALUATION
2025-02-07,UK,100833.63,ACTIVE_EVALUATION
2025-02-10,UK,100724.24,ACTIVE_EVALUATION
2025-02-11,UK,102461.41,ACTIVE_EVALUATION
2025-02-12,UK,102789.2,ACTIVE_EVALUATION
2025-02-13,UK,101345.52,ACTIVE_EVALUATION
2025-02-14,UK,100141.04,ACTIVE_EVALUATION
2025-02-17,UK,101539.4,ACTIVE_EVALUATION
2025-02-18,UK,100298.45,ACTIVE_EVALUATION
2025-02-19,UK,100738.31,ACTIVE_EVALUATION
2025-02-20,UK,102733.36,ACTIVE_EVALUATION
2025-02-21,UK,102335.34,ACTIVE_EVALUATION
2025-02-24,UK,103802.7,ACTIVE_EVALUATION
2025-02-25,UK,103093.24,ACTIVE_EVALUATION
2025-02-26,UK,103935.23,ACTIVE_EVALUATION
2025-02-27,UK,103490.18,ACTIVE_EVALUATION
2025-02-28,UK,105884.46,ACTIVE_EVALUATION
2025-03-03,UK,107326.39,ACTIVE_EVALUATION
2025-03-04,UK,106397.06,ACTIVE_EVALUATION
2025-03-05,UK,108636.93,ACTIVE_EVALUATION
2025-03-06,UK,108930.56,ACTIVE_EVALUATION
2025-03-07,UK,111434.54,ACTIVE_EVALUATION
2025-03-10,UK,110828.45,ACTIVE_EVALUATION
2025-03-11,UK,109941.43,ACTIVE_EVALUATION
2025-03-12,UK,110754.01,ACTIVE_EVALUATION
2025-03-13,UK,110217.41,ACTIVE_EVALUATION
2025-03-14,UK,110286.64,ACTIVE_EVALUATION
2025-03-17,UK,110637.36,ACTIVE_EVALUATION
2025-03-18,UK,111624.99,ACTIVE_EVALUATION
2025-03-19,UK,113358.65,ACTIVE_EVALUATION
2025-03-20,UK,114354.02,ACTIVE_EVALUATION
2025-03-21,UK,113829.59,ACTIVE_EVALUATION
2025-03-24,UK,114813.44,ACTIVE_EVALUATION
2025-03-25,UK,113629.28,ACTIVE_EVALUATION
2025-03-26,UK,113572.05,ACTIVE_EVALUATION
2025-03-27,UK,114344.99,ACTIVE_EVALUATION
2025-03-28,UK,114379.66,ACTIVE_EVALUATION
2025-03-31,UK,115906.96,ACTIVE_EVALUATION
2025-04-01,UK,115233.56,ACTIVE_EVALUATION
2025-04-02,UK,115088.13,ACTIVE_EVALUATION
2025-04-03,UK,114133.39,ACTIVE_EVALUATION
2025-04-04,UK,114353.23,ACTIVE_EVALUATION
2025-04-07,UK,113789.64,ACTIVE_EVALUATION
2025-04-08,UK,114284.01,ACTIVE_EVALUATION
2025-04-09,UK,113286.61,ACTIVE_EVALUATION
2025-04-10,UK,113412.75,ACTIVE_EVALUATION
2025-04-11,UK,110971.3,ACTIVE_EVALUATION
2025-04-14,UK,112257.46,ACTIVE_EVALUATION
2025-04-15,UK,113343.32,ACTIVE_EVALUATION
2025-04-16,UK,113539.29,ACTIVE_EVALUATION
2025-04-17,UK,115261.03,ACTIVE_EVALUATION
2025-04-22,UK,116377.13,ACTIVE_EVALUATION
2025-04-23,UK,118011.57,ACTIVE_EVALUATION
2025-04-24,UK,121046.66,ACTIVE_EVALUATION
2025-04-25,UK,122476.06,ACTIVE_EVALUATION
2025-04-28,UK,123813.51,ACTIVE_EVALUATION
2025-04-29,UK,123126.88,ACTIVE_EVALUATION
2025-04-30,UK,123001.04,ACTIVE_EVALUATION
2025-05-01,UK,124949.26,ACTIVE_EVALUATION
2025-05-02,UK,125565.31,ACTIVE_EVALUATION
2025-05-06,UK,124500.82,ACTIVE_EVALUATION
2025-05-07,UK,124884.97,ACTIVE_EVALUATION
2025-05-08,UK,124686.46,ACTIVE_EVALUATION
2025-05-09,UK,123889.73,ACTIVE_EVALUATION
2025-05-12,UK,122864.9,ACTIVE_EVALUATION
2025-05-13,UK,124717.57,ACTIVE_EVALUATION
2025-05-14,UK,124461.75,ACTIVE_EVALUATION
2025-05-15,UK,123059.41,ACTIVE_EVALUATION
2025-05-16,UK,122897.92,ACTIVE_EVALUATION
2025-05-19,UK,124984.64,ACTIVE_EVALUATION
2025-05-20,UK,125244.07,ACTIVE_EVALUATION
2025-05-21,UK,123551.45,ACTIVE_EVALUATION
2025-05-22,UK,124429.57,ACTIVE_EVALUATION
2025-05-23,UK,125586.89,ACTIVE_EVALUATION
2025-05-27,UK,123622.06,ACTIVE_EVALUATION
2025-05-28,UK,122148.06,ACTIVE_EVALUATION
2025-05-29,UK,122136.32,ACTIVE_EVALUATION
2025-05-30,UK,122534.05,ACTIVE_EVALUATION
2025-06-02,UK,123001.23,ACTIVE_EVALUATION
2025-06-03,UK,122695.32,ACTIVE_EVALUATION
2025-06-04,UK,122291.76,ACTIVE_EVALUATION
2025-06-05,UK,124122.38,ACTIVE_EVALUATION
2025-06-06,UK,124494.08,ACTIVE_EVALUATION
2025-06-09,UK,124002.09,ACTIVE_EVALUATION
2025-06-10,UK,123660.33,ACTIVE_EVALUATION
2025-06-11,UK,122643.78,ACTIVE_EVALUATION
2025-06-12,UK,123523.25,ACTIVE_EVALUATION
2025-06-13,UK,124589.23,ACTIVE_EVALUATION
2025-06-16,UK,124531.42,ACTIVE_EVALUATION
2025-06-17,UK,123014.64,ACTIVE_EVALUATION
2025-06-18,UK,121215.96,ACTIVE_EVALUATION
2025-06-19,UK,123011.41,ACTIVE_EVALUATION
2025-06-20,UK,122602.57,ACTIVE_EVALUATION
2025-06-23,UK,122693.97,ACTIVE_EVALUATION
2025-06-24,UK,122088.26,ACTIVE_EVALUATION
2025-06-25,UK,122149.64,ACTIVE_EVALUATION
2025-06-26,UK,121684.01,ACTIVE_EVALUATION
2025-06-27,UK,119497.76,ACTIVE_EVALUATION
2025-06-30,UK,120037.63,ACTIVE_EVALUATION
2025-07-01,UK,119697.0,ACTIVE_EVALUATION
2025-07-02,UK,119138.07,ACTIVE_EVALUATION
2025-07-03,UK,118088.81,ACTIVE_EVALUATION
